DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
18/6/2022 21:15:00,3.7,58235,139,25.4,27,849,-1.09463E+34,-5.2616E+30,
18/6/2022 21:30:00,3.5,60697,133,25.3,27,849,-1.1965E+35,-3.29877E+35,
18/6/2022 21:45:00,3.4,63159,126,25.2,28,850,-1.32579E+32,-1.409E+38,
18/6/2022 22:00:00,3.4,65621,118,25.1,28,850,-1.08218E+30,-3.22181E+38,
18/6/2022 22:15:00,3.7,66982,103,24.8,28,850,-22975719712,-2.04542E+37,
18/6/2022 22:30:00,4.5,67241,84,24.5,28,850,-2.63738E+35,-2.07004E+37,
18/6/2022 22:45:00,5.7,67500,72,24.1,27,851,-74350165.3,5864,
18/6/2022 23:00:00,7,67759,64,23.8,27,851,-4.95534E+35,-6.48958E+33,
18/6/2022 23:15:00,7.7,67272,59,23.4,27,851,-4.30753E+34,-7.02834E+36,
18/6/2022 23:30:00,7.7,66039,54,23,27,851,-1.09404E+34,-1.81344E+34,
18/6/2022 23:45:00,7.9,64806,50,22.6,27,851,-2.30397E+34,-1.20115E+34,
19/6/2022 00:00:00,6.2,50662,257,25.4,26,850,-2.27747E+30,-3.50085E+24,
19/6/2022 00:15:00,6,49933,266,25.2,26,850,-6.64342E+34,-5.4047E+33,
19/6/2022 00:30:00,5.7,48554,277,25.1,26,850,-107359995.2,2929,
19/6/2022 00:45:00,5.7,47175,288,24.9,25,850,-7.01169E+34,-6.19552E+32,
19/6/2022 01:00:00,5.9,45796,300,24.8,25,850,-2.51649E+35,-6.53858E+32,
19/6/2022 01:15:00,5,44774,313,24.5,25,850,-1.44332E+34,-6.19563E+32,
19/6/2022 01:30:00,3.4,44110,345,24.2,25,850,-1.07619E+30,-5.79378E+32,
19/6/2022 01:45:00,3.7,43446,26,23.9,25,850,-2.7195E+35,-1.50836E+33,
19/6/2022 02:00:00,5.4,42782,53,23.6,25,850,-2.51649E+35,-6.45616E+37,
19/6/2022 02:15:00,6.6,41526,61,23.3,25,850,-3.04109E+35,-8.9855E+35,
19/6/2022 02:30:00,6.9,39678,62,23,25,850,-4.42252E+18,-4.71139E+34,
19/6/2022 02:45:00,7.3,37831,63,22.7,24,850,-2.48065E+36,-2.12275E+29,
19/6/2022 03:00:00,7.6,35983,63,22.4,24,850,-4.84066E+35,-1.30812E+37,
19/6/2022 03:15:00,7.8,34202,62,22.2,24,850,-5.36499E+35,-3.21403E+28,
19/6/2022 03:30:00,7.7,32487,59,21.9,25,850,-6.68499E+35,-7.05734E+36,
19/6/2022 03:45:00,7.6,30773,56,21.7,25,850,-2.16215E+34,-2.38852E+38,
19/6/2022 04:00:00,7.6,29058,52,21.4,26,850,-4.77025E+29,-7.11725E+36,
19/6/2022 04:15:00,7.5,28121,51,21.2,26,850,-2.06268E+36,-6.25865E+32,
19/6/2022 04:30:00,7.1,27962,53,21,26,850,-2.32609E+35,-2.08992E+37,
19/6/2022 04:45:00,6.8,27802,55,20.9,26,851,-5.97079E+32,-1.02045E+27,
19/6/2022 05:00:00,6.5,27643,58,20.7,26,851,-1.96976E+11,-6.41419E+25,
19/6/2022 05:15:00,6.3,27478,59,20.5,26,851,-2.52006E+30,-644068457,
19/6/2022 05:30:00,6.2,27309,62,20.4,25,851,-3.67672E+33,-8.54428E+32,
19/6/2022 05:45:00,6.1,27140,65,20.2,24,851,0,-1186951365,
19/6/2022 06:00:00,6.1,26971,68,20.1,23,851,-1.31989E+34,-5.2992E+22,
19/6/2022 06:15:00,5.9,26989,69,20.1,23,851,-1.43817E+13,-4.01691E+31,
19/6/2022 06:30:00,5.6,27195,71,20.2,22,851,-3.4176E+31,-2.88808E+20,
19/6/2022 06:45:00,5.4,27402,73,20.3,21,851,-5.25741E+34,-8.60724E+35,
19/6/2022 07:00:00,5.2,27608,75,20.4,20,851,-18896039.9,-1.01308E+27,
19/6/2022 07:15:00,4.9,28080,79,20.5,20,851,-7.04997E+28,-8.5225E+32,
19/6/2022 07:30:00,4.6,28818,85,20.7,20,851,-6.21901E+29,-1.05778E+37,
19/6/2022 07:45:00,4.4,29556,91,20.9,19,852,-2.91228E+35,-2.38636E+36,
19/6/2022 08:00:00,4.2,30294,98,21.1,19,852,-30229952.7,-1.88302E+32,
19/6/2022 08:15:00,4.3,31023,103,21.3,19,852,-86877875.8,-1.39028E+36,
19/6/2022 08:30:00,4.6,31742,105,21.6,19,852,-92894596.3,-1.37301E+36,
19/6/2022 08:45:00,4.8,32461,106,21.9,18,852,-1.28111E+32,-1.37293E+36,
19/6/2022 09:00:00,5,33180,107,22.2,18,852,-6.37616E+30,-1.54156E+38,
19/6/2022 09:15:00,5.3,33534,106,22.5,18,852,-1.20534E+29,-1.78519E+29,
19/6/2022 09:30:00,5.6,33525,104,22.9,17,852,-4.2652E+29,-9.20233E+32,
19/6/2022 09:45:00,5.8,33516,102,23.3,17,852,-1.62446E+36,-3.3054E+35,
19/6/2022 10:00:00,6.1,33507,99,23.7,16,852,-1.95553E+22,-2.0333E+35,
19/6/2022 10:15:00,6.3,33024,98,24.1,16,852,-2.05555E+36,-7.85867E+37,
19/6/2022 10:30:00,6.5,32067,99,24.4,16,852,-6.28652E+24,-3.46196E+36,
19/6/2022 10:45:00,6.7,31111,99,24.7,15,852,-2.73488E+32,-2.23809E+33,
19/6/2022 11:00:00,6.9,30154,100,25,15,852,-6.38513E+30,-1.11781E+37,
19/6/2022 11:15:00,7,29499,100,25.3,15,852,-2.62885E+35,-7.64885E+25,
19/6/2022 11:30:00,7,29144,100,25.5,15,852,-5.056E+33,-5.54737E+36,
19/6/2022 11:45:00,7,28789,101,25.8,15,851,-2.22546E+33,-4.8273E+33,
19/6/2022 12:00:00,7,28434,101,26,15,851,-3.4971E+34,-1.5147E+31,
19/6/2022 12:15:00,6.9,27997,101,26.2,15,851,-1.94534E+36,-2.05357E+37,
19/6/2022 12:30:00,6.7,27478,100,26.5,15,851,-9.37008E+35,-3.53426E+37,
19/6/2022 12:45:00,6.6,26959,100,26.8,15,850,-6.52169E+34,-1.02954E+37,
19/6/2022 13:00:00,6.4,26440,99,27.1,15,850,-1.27617E+31,-8.55105E+32,
19/6/2022 13:15:00,6.3,26039,99,27.3,15,850,-3.53655E+31,-1.2409E+33,
19/6/2022 13:30:00,6.2,25756,100,27.6,15,850,-5.26226E+34,-1.3312E+33,
19/6/2022 13:45:00,6.1,25473,101,27.8,14,850,-3.77011E+31,-3.54814E+37,
19/6/2022 14:00:00,6,25190,102,28.1,14,850,-8.56042E+24,-1.54723E+38,
19/6/2022 14:15:00,6.1,25556,103,28.3,14,850,-2.27855E+16,-1.86812E+33,
19/6/2022 14:30:00,6.1,26572,104,28.4,14,850,-1.15511E+31,-2.25476E+38,
19/6/2022 14:45:00,6.2,27588,104,28.6,14,849,-9.40247E+29,-9.17372E+32,
19/6/2022 15:00:00,6.2,28604,105,28.7,14,849,-8.62882E+29,-4.43521E+31,
19/6/2022 15:15:00,6.3,29505,105,28.9,14,849,-3.55072E+31,-5.32937E+32,
19/6/2022 15:30:00,6.4,30290,104,29,14,849,-1.378E+33,-1.81094E+35,
19/6/2022 15:45:00,6.5,31075,103,29.2,14,848,-2.06501E+35,-1.25452E+25,
19/6/2022 16:00:00,6.6,31860,102,29.3,14,848,-1.15147E+36,-3.32074E+35,
19/6/2022 16:15:00,6.6,33214,102,29.5,14,848,-5.29744E+34,-3.92671E+38,
19/6/2022 16:30:00,6.9,35135,103,29.6,14,848,-1.89714E+36,-1.93814E+34,
19/6/2022 16:45:00,7.1,37056,102,29.7,13,847,-3676,2878,
19/6/2022 17:00:00,7.3,38977,103,29.8,13,847,-6.4507E+30,-1.4136E+38,
19/6/2022 17:15:00,7.5,41498,102,29.8,13,847,-8.29376E+31,-4.73082E+33,
19/6/2022 17:30:00,7.8,44618,103,29.8,13,847,-1.30111E+26,-2.34513E+33,
19/6/2022 17:45:00,8,47737,102,29.8,13,847,-9.74261E+24,-3.40544E+36,
19/6/2022 18:00:00,8.3,50857,103,29.8,13,847,-1.34487E+32,-4.58977E+28,
19/6/2022 18:15:00,8.5,54512,103,29.7,13,847,-6.87419E+30,-1.06367E+38,
19/6/2022 18:30:00,8.8,58701,104,29.6,13,847,-1.2207E+34,-1.95688E+28,
19/6/2022 18:45:00,9,62891,104,29.4,14,847,-1.95576E+34,-2.54293E+33,
19/6/2022 19:00:00,9.2,67080,105,29.3,14,847,-3.67674E+26,-1.01935E+32,
19/6/2022 19:15:00,9.5,71186,106,29.1,14,847,-4.06499E+36,-1.01091E+34,
19/6/2022 19:30:00,9.6,75207,106,28.8,14,847,-1.86431E+25,-1.03681E+29,
19/6/2022 19:45:00,9.7,79229,107,28.5,15,847,-1.36247E+23,-1.46199E+38,
19/6/2022 20:00:00,9.8,83250,107,28.2,15,847,-1.05252E+36,-3.29533E+34,
19/6/2022 20:15:00,10.1,85358,108,27.8,16,847,-9.17372E+20,-1.60066E+38,
19/6/2022 20:30:00,10.3,85552,109,27.4,17,847,-4.81195E+31,-3.41923E+33,
19/6/2022 20:45:00,10.4,85745,110,26.9,18,847,-1.72554E+32,-3.53275E+35,
19/6/2022 21:00:00,10.6,85939,112,26.5,19,847,3.6,1464,
19/6/2022 21:15:00,10.9,86056,112,26.2,20,847,-6.81335E+34,-6.89048E+34,
19/6/2022 21:30:00,11,86096,111,25.9,21,847,-7.81262E+26,-1.05663E+38,
19/6/2022 21:45:00,11.3,86135,110,25.6,22,848,-4.69818E+29,-3.59774E+35,
19/6/2022 22:00:00,11.4,86175,109,25.3,23,848,-1.09712E+33,-6.5989E+35,
19/6/2022 22:15:00,11.4,85802,109,25,24,848,-3.46819E+34,-6.91621E+36,
19/6/2022 22:30:00,11.2,85017,109,24.7,25,848,-3.48239E+34,-3.98847E+35,
19/6/2022 22:45:00,10.9,84231,110,24.4,26,848,-6.37621E+30,-6.70502E+31,
19/6/2022 23:00:00,10.8,83446,110,24.1,27,848,-1.0157E+36,-1.64806E+37,
19/6/2022 23:15:00,10.7,83402,109,23.9,28,848,-8.70646E+28,-5.92627E+35,
19/6/2022 23:30:00,10.6,84099,106,23.6,29,848,-4.03734E+32,-3.9267E+29,
19/6/2022 23:45:00,10.7,84797,104,23.4,30,848,-9.70229E+33,-1.26017E+37,
20/6/2022 00:00:00,8.9,97922,97,24.6,20,848,-3.22968E+25,-8.3467E+30,
20/6/2022 00:15:00,8.9,99028,96,24.4,22,848,-9.18973E+34,-1.04094E+37,
20/6/2022 00:30:00,8.9,100471,96,24.2,23,848,-8.73836E+34,-7.99356E+36,
20/6/2022 00:45:00,9,101914,94,24.1,24,848,-3.46819E+34,-6.04695E+35,
20/6/2022 01:00:00,9.1,103357,94,23.9,25,848,-1.5221E+33,-8.68931E+33,
20/6/2022 01:15:00,9,104306,92,23.7,27,848,-1.32651E+30,-7.09032E+36,
20/6/2022 01:30:00,8.8,104761,90,23.5,28,848,-1.02236E+21,-1.18697E+36,
20/6/2022 01:45:00,8.5,105215,88,23.4,29,848,-6.41321E+30,-1.15008E+33,
20/6/2022 02:00:00,8.3,105670,86,23.2,30,848,-7.56033E+24,-2.83031E+38,
20/6/2022 02:15:00,8.2,105766,81,23,29,848,-1.02649E+21,-1.40899E+38,
20/6/2022 02:30:00,8.2,105504,73,22.9,27,848,-3.47166E+34,-3.30197E+35,
20/6/2022 02:45:00,8.3,105241,65,22.8,26,848,,,
20/6/2022 03:00:00,8.5,104979,57,22.7,24,848,-6.6295E+34,-7.04915E+36,
20/6/2022 03:15:00,8.9,105574,54,22.6,22,848,-1.35639E+33,-8.55212E+32,
20/6/2022 03:30:00,9.4,107027,53,22.5,19,848,-6.57164E+24,-4.95066E+33,
20/6/2022 03:45:00,10,108479,52,22.5,16,848,-1.32122E+33,-1.08654E+30,
20/6/2022 04:00:00,10.4,109932,51,22.4,13,848,-7.00128E+33,-1.3744E+38,
20/6/2022 04:15:00,10.7,110544,50,22.4,12,848,-3.7164E+33,-1.68815E+38,
20/6/2022 04:30:00,10.8,110317,50,22.3,11,848,-2.48605E+19,-1.24486E+35,
20/6/2022 04:45:00,10.9,110090,50,22.2,11,848,-6.37613E+30,-2.58278E+38,
20/6/2022 05:00:00,11,109863,50,22.1,10,848,-4.58729E+20,-2.58131E+38,
20/6/2022 05:15:00,11.1,109043,50,21.9,10,848,-1.09547E+34,-8.54401E+32,
20/6/2022 05:30:00,11.2,107631,50,21.8,10,848,-5.2388E+34,-1.01309E+27,
20/6/2022 05:45:00,11.4,106219,51,21.7,11,848,-3.98056E+33,-1.03368E+29,
20/6/2022 06:00:00,11.5,104807,51,21.6,11,848,-1.30145E+35,-1.69481E+35,
20/6/2022 06:15:00,11.5,102310,51,21.6,11,848,-8.92164E+33,-1.01549E+27,
20/6/2022 06:30:00,11.4,98728,50,21.7,11,848,-4.46784E+33,-1.00697E+36,
20/6/2022 06:45:00,11.4,95146,50,21.8,11,849,-1.41044E+31,-2.07945E+32,
20/6/2022 07:00:00,11.3,91564,50,21.9,11,849,-1.4008E+36,-8.56372E+32,
20/6/2022 07:15:00,11.2,88828,49,22,11,849,-1.04901E+35,-1.67771E+37,
20/6/2022 07:30:00,11.1,86938,49,22.1,11,849,-81086607.4,-1.7226E+36,
20/6/2022 07:45:00,10.9,85047,49,22.3,11,849,-9.30752E+33,-4.74032E+33,
20/6/2022 08:00:00,10.8,83157,50,22.4,11,849,,,
20/6/2022 08:15:00,10.5,80267,50,22.6,11,849,-6.37691E+30,-1.16541E+31,
20/6/2022 08:30:00,10,76376,51,22.9,11,849,-82561985.3,-427972397,
20/6/2022 08:45:00,9.7,72486,52,23.2,10,849,-6.37658E+30,-1.49516E+37,
20/6/2022 09:00:00,9.2,68595,53,23.5,10,849,-9.33359E+35,-1.40905E+38,
20/6/2022 09:15:00,8.8,66050,55,23.8,10,849,-3.53691E+31,-2.23223E+37,
20/6/2022 09:30:00,8.6,64849,58,24.3,10,849,-6.20927E+32,-1.57381E+38,
20/6/2022 09:45:00,8.4,63648,61,24.8,9,850,-4.22488E+34,-3.67262E+37,
20/6/2022 10:00:00,8.2,62447,64,25.3,9,850,-6.5353E+28,-1.90315E+38,
20/6/2022 10:15:00,7.8,61886,69,25.5,9,850,-2.01196E+32,-6.09488E+21,
20/6/2022 10:30:00,7.3,61965,75,25.5,10,850,-1.62128E+25,-1.68465E+38,
20/6/2022 10:45:00,6.8,62045,82,25.5,10,850,-1.22577E+34,-3.89718E+36,
20/6/2022 11:00:00,6.4,62124,90,25.5,11,850,-2.86654E+30,-8.10933E+29,
20/6/2022 11:15:00,5.8,61759,94,25.4,11,850,-1.05729E+36,-1.89091E+34,
20/6/2022 11:30:00,5,60948,95,25.3,12,850,-4.02407E+31,-3.30489E+35,
20/6/2022 11:45:00,4.2,60138,95,25.2,13,850,-6.88428E+30,-1.25998E+32,
20/6/2022 12:00:00,3.4,59327,97,25.1,14,850,-5.37805E+34,-1.48293E+32,
20/6/2022 12:15:00,2.7,57923,92,25,14,850,-29393100.4,-1.59587E+28,
20/6/2022 12:30:00,2.1,55925,79,25.1,14,850,-1.27524E+31,-3.53673E+31,
20/6/2022 12:45:00,1.8,53927,61,25.2,15,850,-1.07275E+36,-3.56659E+37,
20/6/2022 13:00:00,1.8,51929,34,25.3,15,850,-9.19285E+33,-2.40203E+32,
20/6/2022 13:15:00,1.9,51624,12,25.4,15,850,-9.74041E+33,-8.65824E+32,
20/6/2022 13:30:00,2.1,53013,357,25.5,15,850,-2.64684E+33,-3.70502E+37,
20/6/2022 13:45:00,2.3,54402,340,25.6,15,850,-3.10891E+26,-1.51391E+37,
20/6/2022 14:00:00,2.8,55791,330,25.7,15,850,-2.46343E+33,-1.41026E+38,
20/6/2022 14:15:00,3.2,56323,324,25.7,16,850,-3.66171E+34,-6.48091E+27,
20/6/2022 14:30:00,3.5,55998,321,25.4,18,850,-1.13523E+36,-6.2686E+35,
20/6/2022 14:45:00,3.8,55674,318,25.1,20,850,-1.34604E+30,-8.54402E+32,
20/6/2022 15:00:00,4,55349,316,24.8,22,850,-2.8152E+36,-7.021E+36,
20/6/2022 15:15:00,3.8,54721,315,24.7,23,850,-5.63832E+25,-1.60942E+32,
20/6/2022 15:30:00,3,53789,316,24.6,23,850,-4.17665E+31,-8.57867E+34,
20/6/2022 15:45:00,2.3,52856,317,24.5,23,849,-3.99951E+30,-1.59307E+38,
20/6/2022 16:00:00,1.6,51924,320,24.4,23,849,0,-294029440,
20/6/2022 16:15:00,0.9,50622,324,24.4,23,849,-1.19887E+33,-2.11563E+37,
20/6/2022 16:30:00,0.2,48951,333,24.5,22,849,-9.89048E+26,-7.05107E+36,
20/6/2022 16:45:00,0.3,47279,162,24.6,22,849,-1.84358E+33,-1.01998E+35,
20/6/2022 17:00:00,0.9,45608,148,24.7,21,849,-4.80947E+32,-3.14493E+36,
20/6/2022 17:15:00,1.5,44801,132,24.7,21,849,-6.21549E+28,-8.54401E+32,
20/6/2022 17:30:00,2.1,44860,113,24.6,21,849,-1.15157E+36,-6.84807E+34,
20/6/2022 17:45:00,2.8,44919,105,24.5,21,849,-1.88264E+32,-8.54409E+32,
20/6/2022 18:00:00,3.5,44978,98,24.4,21,849,-1.05512E+36,-6.89266E+36,
20/6/2022 18:15:00,3.8,45115,95,24.3,21,849,-5.27061E+34,-3.29959E+35,
20/6/2022 18:30:00,3.7,45330,90,24.2,21,849,-1.05432E+36,-1.72005E+38,
20/6/2022 18:45:00,3.5,45545,88,24.1,21,849,-6.37613E+30,-2.97074E+34,
20/6/2022 19:00:00,3.4,45760,83,24,21,849,-6.62899E+35,-3.00308E+28,
20/6/2022 19:15:00,3.1,46242,83,24,21,849,-1.32926E+33,-1.31627E+33,
20/6/2022 19:30:00,2.6,46992,86,24,21,849,-7.79748E+35,-5.34939E+34,
20/6/2022 19:45:00,2.1,47742,90,24.1,20,849,-2.13177E+34,-3.4688E+35,
20/6/2022 20:00:00,1.6,48492,97,24.1,20,849,-1.17797E+29,-1.15708E+33,
20/6/2022 20:15:00,1.3,48714,113,24,20,849,-5.86303E+34,-3.52543E+37,
20/6/2022 20:30:00,1.1,48407,142,23.8,21,849,-5.87074E+31,-3.53717E+37,
20/6/2022 20:45:00,1.3,48100,167,23.7,22,849,-5.86717E+31,-6.29766E+31,
20/6/2022 21:00:00,1.7,47793,183,23.5,23,849,-1.62283E+34,-3.31158E+35,
20/6/2022 21:15:00,2.1,47148,205,23.3,23,849,-2.63713E+35,-6.40472E+32,
20/6/2022 21:30:00,2.8,46164,226,23.2,24,849,-2.0652E+33,-6.88188E+35,
20/6/2022 21:45:00,3.6,45179,238,23,24,849,-3.00177E+29,-6.85448E+35,
20/6/2022 22:00:00,4.6,44195,246,22.9,25,849,-2.47532E+33,-6.86405E+35,
20/6/2022 22:15:00,5.4,42742,252,22.7,25,849,-2.9257E+26,-6.85383E+35,
20/6/2022 22:30:00,5.7,40820,258,22.5,26,849,-2.91515E+26,-1.2153E+36,
20/6/2022 22:45:00,6.2,38897,263,22.4,27,850,-2.91859E+26,-6.85423E+35,
20/6/2022 23:00:00,6.6,36975,267,22.2,28,850,-2.40227E+36,-6.89939E+35,
20/6/2022 23:15:00,6.7,35716,268,22,28,850,-2.45478E+36,-6.89129E+35,
20/6/2022 23:30:00,6.6,35120,267,21.9,29,850,-2.6517E+36,-8.43753E+36,
20/6/2022 23:45:00,6.5,34524,266,21.8,30,850,-2.92445E+26,-1.08667E+36,
21/6/2022 00:00:00,5.8,38604,103,21.6,30,848,-6.37615E+30,-1.99675E+32,
21/6/2022 00:15:00,5.9,38134,99,21.3,30,848,-7.59708E+31,-1.47052E+35,
21/6/2022 00:30:00,6,37840,96,21.1,31,848,-8.48822E+31,-6.30499E+31,
21/6/2022 00:45:00,6.2,37547,93,21,32,848,-33049433.7,-6.30499E+31,
21/6/2022 01:00:00,6.4,37253,90,20.8,33,848,-1.09016E+34,-1.29133E+34,
21/6/2022 01:15:00,6.4,36659,88,20.6,33,848,-4.08069E+35,-3.39869E+33,
21/6/2022 01:30:00,6.3,35764,86,20.5,33,848,-6.8367E+30,-1.9977E+38,
21/6/2022 01:45:00,6.2,34870,84,20.3,34,848,-5.33831E+29,-1.62296E+38,
21/6/2022 02:00:00,6.2,33975,83,20.2,34,848,-1.25534E+31,-1.64254E+38,
21/6/2022 02:15:00,5.9,32945,79,20,34,848,-5.49517E+34,-1.67596E+38,
21/6/2022 02:30:00,5.7,31779,76,19.8,35,848,-3.0274E+35,-7.14003E+31,
21/6/2022 02:45:00,5.4,30614,72,19.6,35,848,-5.26087E+34,-6.44466E+31,
21/6/2022 03:00:00,5.2,29448,67,19.4,36,848,-68071574.4,-4.64635E+34,
21/6/2022 03:15:00,5,28590,65,19.2,36,848,-1.27952E+32,-1.41466E+37,
21/6/2022 03:30:00,4.8,28039,63,19.1,36,848,-5.25497E+34,-1.39111E+30,
21/6/2022 03:45:00,4.7,27489,62,18.9,37,848,-2.64421E+35,-1.71763E+38,
21/6/2022 04:00:00,4.6,26938,60,18.8,37,848,-4.22553E+34,-1.71768E+38,
21/6/2022 04:15:00,4.5,26226,61,18.6,37,848,-4.78271E+29,-1.71886E+38,
21/6/2022 04:30:00,4.5,25353,62,18.4,37,848,-6.50029E+31,-3.31565E+35,
21/6/2022 04:45:00,4.6,24480,64,18.3,38,848,-3.21062E+29,-1.01308E+27,
21/6/2022 05:00:00,4.6,23607,66,18.1,38,848,-1.75448E+26,-7.04458E+36,
21/6/2022 05:15:00,4.5,23575,66,18,38,848,-6.6651E+35,-8.52965E+37,
21/6/2022 05:30:00,4.4,24384,66,17.9,38,848,-6.2212E+28,-3.0663E+38,
21/6/2022 05:45:00,4.2,25194,66,17.8,39,848,-71522000,0,
21/6/2022 06:00:00,4.1,26003,65,17.7,39,848,-2.33861E+32,-7.0621E+36,
21/6/2022 06:15:00,3.9,26846,66,17.7,39,848,0,-428222592,
21/6/2022 06:30:00,3.8,27721,70,17.8,38,848,0,-427837504,
21/6/2022 06:45:00,3.8,28596,75,17.9,38,849,-71593002.7,0,
21/6/2022 07:00:00,3.8,29471,79,18,37,849,0,-429893664,
21/6/2022 07:15:00,3.8,29581,83,18.2,37,849,0,0,
21/6/2022 07:30:00,4,28924,86,18.3,37,849,0,-428222603,
21/6/2022 07:45:00,4.2,28267,90,18.5,36,849,,,
21/6/2022 08:00:00,4.4,27610,91,18.6,36,849,-3.02029E+23,-1.14343E+36,
21/6/2022 08:15:00,4.6,27804,95,18.8,36,849,-5.26496E+34,-2.03429E+36,
21/6/2022 08:30:00,4.8,28849,98,18.9,36,849,-3.61422E+34,-4.70957E+36,
21/6/2022 08:45:00,4.9,29894,102,19.1,36,850,-7.66426E+31,-4.46257E+30,
21/6/2022 09:00:00,5.1,30939,105,19.2,36,850,-2.46188E+33,-5.32464E+36,
21/6/2022 09:15:00,5,31370,106,19.5,36,850,-5.24113E+34,-1.95093E+35,
21/6/2022 09:30:00,4.7,31188,107,19.8,36,850,-6.7732E+33,-1.38208E+23,
21/6/2022 09:45:00,4.4,31006,107,20.1,37,851,-4.50095E+34,-3.43384E+38,
21/6/2022 10:00:00,4.1,30824,108,20.4,37,851,-1.4512E+35,-5.40907E+30,
21/6/2022 10:15:00,3.9,30158,111,20.6,37,851,-6.37937E+30,-2.15466E+37,
21/6/2022 10:30:00,3.7,29008,117,20.9,37,851,-2.12964E+29,-1.90178E+34,
21/6/2022 10:45:00,3.6,27859,122,21.1,37,851,-1.12987E+35,-4.42748E+36,
21/6/2022 11:00:00,3.6,26709,128,21.4,37,851,-6.20891E+35,-9.58945E+33,
21/6/2022 11:15:00,3.5,25794,134,21.6,37,851,-1.06117E+24,-1.46082E+36,
21/6/2022 11:30:00,3.4,25115,140,21.9,36,851,-1.00743E+35,-1.90368E+34,
21/6/2022 11:45:00,3.5,24436,147,22.1,35,851,-1.10886E+19,-1.12422E+30,
21/6/2022 12:00:00,3.5,23757,153,22.4,34,851,-9.89253E+35,-1.08988E+32,
21/6/2022 12:15:00,3.4,23254,159,22.8,33,851,-1.22637E+36,-3.06768E+38,
21/6/2022 12:30:00,3.3,22928,168,23.3,31,851,-1.49628E+36,-1.17972E+36,
21/6/2022 12:45:00,3.3,22603,175,23.9,29,851,-1.77003E+36,-1.1789E+36,
21/6/2022 13:00:00,3.3,22277,182,24.4,27,851,-1.50179E+36,-1.2208E+36,
21/6/2022 13:15:00,3.4,22268,190,24.9,26,851,-1.23029E+36,-1.22089E+36,
21/6/2022 13:30:00,3.4,22577,199,25.2,25,851,-1.22782E+36,-1.1789E+36,
21/6/2022 13:45:00,3.6,22886,207,25.6,24,851,-1.35901E+36,-1.17886E+36,
21/6/2022 14:00:00,3.7,23195,214,25.9,23,851,-1.1186E+36,-1.17886E+36,
21/6/2022 14:15:00,4.1,23536,218,26.1,23,851,-1.11856E+36,-1.35278E+36,
21/6/2022 14:30:00,4.5,23909,222,26.1,22,851,-5.16792E+35,-8.22388E+36,
21/6/2022 14:45:00,4.9,24283,225,26.1,22,851,-1.38071E+36,-7.54518E+37,
21/6/2022 15:00:00,5.4,24656,228,26.1,21,851,-1.11513E+36,-1.03115E+37,
21/6/2022 15:15:00,5.6,24895,230,26.2,21,851,-1.11674E+36,-8.13243E+37,
21/6/2022 15:30:00,5.6,25000,233,26.3,20,851,-2.49233E+36,-1.78152E+33,
21/6/2022 15:45:00,5.8,25105,235,26.4,20,850,-1.94795E+36,-9.25694E+32,
21/6/2022 16:00:00,5.9,25210,238,26.5,19,850,-1.32204E+36,-9.93899E+37,
21/6/2022 16:15:00,5.7,25013,241,26.6,19,850,-1.11464E+36,-3.51341E+38,
21/6/2022 16:30:00,5.4,24515,242,26.8,18,850,-9.48853E+31,-9.99798E+37,
21/6/2022 16:45:00,5.2,24017,245,27.1,18,850,-1.315E+30,-9.97509E+37,
21/6/2022 17:00:00,4.9,23519,247,27.3,17,850,-1.02574E+33,-1.34653E+38,
21/6/2022 17:15:00,4.4,23015,247,27.4,17,850,-2.36781E+26,-2.73958E+38,
21/6/2022 17:30:00,3.9,22506,246,27.5,17,850,-6.8524E+30,-1.0294E+38,
21/6/2022 17:45:00,3.5,21996,243,27.6,17,850,-5.32075E+29,-1.57603E+34,
21/6/2022 18:00:00,3,21487,240,27.7,17,850,-1.1305E+36,-8.41583E+36,
21/6/2022 18:15:00,2.6,21804,231,27.7,17,850,-3.1835E+27,-9.59233E+28,
21/6/2022 18:30:00,2.2,22949,216,27.7,17,850,-3.14956E+35,-8.55669E+32,
21/6/2022 18:45:00,2.2,24093,196,27.8,16,849,-4.0904E+35,-3.30972E+35,
21/6/2022 19:00:00,2.3,25238,180,27.8,16,849,-1.20428E+30,-2.11068E+30,
21/6/2022 19:15:00,2.8,26492,170,27.8,16,849,-2.41815E+36,-4.04972E+23,
21/6/2022 19:30:00,3.6,27855,164,27.7,16,849,-8.32107E+34,-3.4029E+35,
21/6/2022 19:45:00,4.4,29218,162,27.6,17,850,-1.27597E+31,-1.1057E+27,
21/6/2022 20:00:00,5.3,30581,159,27.5,17,850,-3.00144E+34,-7.0743E+36,
21/6/2022 20:15:00,5.7,32142,158,27.2,17,850,-5.26181E+34,-1.46371E+36,
21/6/2022 20:30:00,5.8,33900,158,26.7,18,850,-3.46563E+33,-8.03129E+31,
21/6/2022 20:45:00,5.9,35659,157,26.2,19,850,-3.96293E+27,-2.18701E+38,
21/6/2022 21:00:00,6,37417,156,25.7,20,850,-1.74156E+34,-7.80118E+20,
21/6/2022 21:15:00,5.8,38429,156,25.3,20,850,-7.51919E+35,-8.54402E+32,
21/6/2022 21:30:00,5.3,38694,154,24.9,21,850,-3.53805E+31,-8.01391E+34,
